"id","name","subdistrict_id"
"ward6110060008","LENGKONG NYADOM","ELLA HILIR"
"ward6110060009","JABAI","ELLA HILIR"
"ward6110060010","SUNGAI LABUK","ELLA HILIR"
"ward6110060011","PEREMBANG NYURUH","ELLA HILIR"
"ward6110060012","KAHIYA","ELLA HILIR"
"ward6110060013","BEMBAN PERMAI","ELLA HILIR"
"ward6110060014","PELEMPAI JAYA","ELLA HILIR"
"ward6110060015","POPAI","ELLA HILIR"
"ward6110060016","DOMET PERMAI","ELLA HILIR"
"ward6110060017","NYANGGAU","ELLA HILIR"
"ward6110060018","SUNGAI MENTOBA","ELLA HILIR"
"ward6110060019","NATAI COMPA","ELLA HILIR"
"ward6110070001","NANGA SIYAI","MENUKUNG"
"ward6110070002","LAMAN MUMBUNG","MENUKUNG"
"ward6110070003","MAWANG MENTATAI","MENUKUNG"
"ward6110070004","MELONA","MENUKUNG"
"ward6110070005","MENUKUNG KOTA","MENUKUNG"
"ward6110070006","NANGA ELLA HULU","MENUKUNG"
"ward6110070007","TANJUNG BERINGIN","MENUKUNG"
"ward6110070008","LANDAU LEBAN","MENUKUNG"
"ward6110070009","SUNGAI SAMPUK","MENUKUNG"
"ward6110070010","BELABAN ELLA","MENUKUNG"
"ward6110070011","SUNGAI SAMPAK","MENUKUNG"
"ward6110070012","NUSA PORING","MENUKUNG"
"ward6110070013","BATU ONAP","MENUKUNG"
"ward6110070014","BATU BADAK","MENUKUNG"
"ward6110070015","LIHAI","MENUKUNG"
"ward6110070016","NANGA KERUAB","MENUKUNG"
"ward6110070017","PELAIK KERUAB","MENUKUNG"
"ward6110070018","OYAH","MENUKUNG"
"ward6110070019","BATAS NANGKA","MENUKUNG"
"ward6111010002","DUSUN BESAR","PULAU MAYA"
"ward6111010003","TANJUNG SATAI","PULAU MAYA"
"ward6111010004","DUSUN KECIL","PULAU MAYA"
"ward6111010005","KEMBOJA","PULAU MAYA"
"ward6111010006","SATAI LESTARI","PULAU MAYA"
"ward6111011001","BETOK JAYA","KEPULAUAN KARIMATA"
"ward6111011002","PADANG","KEPULAUAN KARIMATA"
"ward6111011003","PELAPIS","KEPULAUAN KARIMATA"
"ward6111020001","SIMPANG TIGA","SUKADANA"
"ward6111020002","SEJAHTERA","SUKADANA"
"ward6111020003","PANGKALAN BUTON","SUKADANA"
"ward6111020004","SUTRA","SUKADANA"
"ward6111020005","BENAWAI AGUNG","SUKADANA"
"ward6111020006","HARAPAN MULIA","SUKADANA"
"ward6111020007","SEDAHAN JAYA","SUKADANA"
"ward6111020008","GUNUNG SEMBILAN","SUKADANA"
"ward6111020009","PAMPANG HARAPAN","SUKADANA"
"ward6111020010","RIAM BERASAPJAYA","SUKADANA"
"ward6111030001","PADU BANJAR","SIMPANG HILIR"
"ward6111030002","PULAU KUMBANG","SIMPANG HILIR"
"ward6111030003","PEMANGKAT","SIMPANG HILIR"
"ward6111030004","NIPAH KUNING","SIMPANG HILIR"
"ward6111030005","RANTAU PANJANG","SIMPANG HILIR"
"ward6111030006","PENJALAAN","SIMPANG HILIR"
"ward6111030007","TELUK MELANAU","SIMPANG HILIR"
"ward6111030008","SUNGAI MATA-MATA","SIMPANG HILIR"
"ward6111030009","BATU BARAT","SIMPANG HILIR"
"ward6111030010","MATAN JAYA","SIMPANG HILIR"
"ward6111030011","LUBUK BATU","SIMPANG HILIR"
"ward6111030012","MEDAN JAYA","SIMPANG HILIR"
"ward6111040001","SUNGAI PADUAN","TELUK BATANG"
"ward6111040002","ALUR BANDUNG","TELUK BATANG"
"ward6111040003","TELUK BATANG","TELUK BATANG"
"ward6111040004","MAS BANGUN","TELUK BATANG"
"ward6111040005","BANYU ABANG","TELUK BATANG"
"ward6111040006","TELUK BATANG UTARA","TELUK BATANG"
"ward6111040007","TELUK BATANG SELATAN","TELUK BATANG"
"ward6111050001","PODO RUKUN","SEPONTI"
"ward6111050002","WONOREJO","SEPONTI"
"ward6111050003","SEPONTI JAYA","SEPONTI"
"ward6111050004","TELAGA ARUM","SEPONTI"
"ward6111050005","SUNGAI SEPETI","SEPONTI"
"ward6111050006","DURIAN SEBATANG","SEPONTI"
"ward6112010001","TANJUNG HARAPAN","BATU AMPAR"
"ward6112010002","AMBARAWA","BATU AMPAR"
"ward6112010003","SUNGAI JAWI","BATU AMPAR"
"ward6112010004","SUNGAI BESAR","BATU AMPAR"
"ward6112010005","TASIK MALAYA","BATU AMPAR"
"ward6112010006","PADANG TIKAR I","BATU AMPAR"
"ward6112010007","PADANG TIKAR II","BATU AMPAR"
"ward6112010008","NIPAH PANJANG","BATU AMPAR"
"ward6112010009","TELUK NIBUNG","BATU AMPAR"
"ward6112010010","BATU AMPAR","BATU AMPAR"
"ward6112010011","UPT SEI KERAWANG","BATU AMPAR"
"ward6112010012","SUMBER AGUNG","BATU AMPAR"
"ward6112010013","MUARA TIGA","BATU AMPAR"
"ward6112010014","TANJUNG BERINGIN","BATU AMPAR"
"ward6112010015","MEDAN MAS","BATU AMPAR"
"ward6112020001","SUNGAI DUNGUN","TERENTANG"
"ward6112020002","TERENTANG HULU","TERENTANG"
"ward6112020003","TELUK BAYUR","TERENTANG"
"ward6112020004","TELUK EMPENING","TERENTANG"
"ward6112020005","TERENTANG HILIR","TERENTANG"
"ward6112020006","SUNGAI RADAK I","TERENTANG"
"ward6112020007","SUNGAI RADAK II","TERENTANG"
"ward6112020008","PERMATA","TERENTANG"
"ward6112020009","BETUAH","TERENTANG"
"ward6112030001","DABUNG","KUBU"
"ward6112030002","KUBU","KUBU"
"ward6112030003","SUNGAI TERUS","KUBU"
"ward6112030004","TELUK NANGKA","KUBU"
"ward6112030005","JANGKANG I","KUBU"
"ward6112030006","JANGKANG II","KUBU"
"ward6112030007","PINANG DALAM","KUBU"
"ward6112030008","KAMPUNG BARU","KUBU"
"ward6112030009","OLAK OLAK KUBU","KUBU"
"ward6112030010","PELITA JAYA","KUBU"
"ward6112030011","SERUAT III","KUBU"
"ward6112030012","SERUAT II","KUBU"
"ward6112030013","SUNGAI SELAMAT","KUBU"
"ward6112030014","AMBAWANG","KUBU"
"ward6112030015","AIR PUTIH","KUBU"
"ward6112030016","PINANG LUAR","KUBU"
"ward6112030017","SEI BEMBAN","KUBU"
"ward6112030018","SEPAKAT BARU","KUBU"
"ward6112030019","MENGKALANG","KUBU"
"ward6112030020","MENGKALANG JAMBU","KUBU"
"ward6112040001","SEI NIBUNG","TELOK PA'KEDAI"
"ward6112040002","SERUAT I","TELOK PA'KEDAI"
"ward6112040003","KUALA KARANG","TELOK PA'KEDAI"
"ward6112040004","TANJUNG BUNGA","TELOK PA'KEDAI"
"ward6112040005","TELUK GELAM","TELOK PA'KEDAI"
"ward6112040006","SELAT REMIS","TELOK PA'KEDAI"
"ward6112040007","TELUK PAKEDAI HULU","TELOK PA'KEDAI"
"ward6112040008","TELUK PAKEDAI II","TELOK PA'KEDAI"
"ward6112040009","TELUK PAKEDAI I","TELOK PA'KEDAI"
"ward6112040010","PASIR PUTIH","TELOK PA'KEDAI"
"ward6112040011","MADURA","TELOK PA'KEDAI"
"ward6112040012","SEI DERAS","TELOK PA'KEDAI"
"ward6112040013","ARUS DERAS","TELOK PA'KEDAI"
"ward6112040014","SUNGAI NIPAH","TELOK PA'KEDAI"
"ward6112050001","SEPUK LAUT","SUNGAI KAKAP"
"ward6112050002","PUNGGUR BESAR","SUNGAI KAKAP"
"ward6112050003","PUNGGUR KECIL","SUNGAI KAKAP"
"ward6112050004","KALIMAS","SUNGAI KAKAP"
"ward6112050005","TANJUNG SALEH","SUNGAI KAKAP"
"ward6112050006","SUNGAI BELIDAK","SUNGAI KAKAP"
"ward6112050007","SUNGAI KAKAP","SUNGAI KAKAP"
"ward6112050008","SUNGAI ITIK","SUNGAI KAKAP"
"ward6112050009","PAL.IX","SUNGAI KAKAP"
"ward6112050010","SUNGAI RENGAS","SUNGAI KAKAP"
"ward6112050011","JERUJU BESAR","SUNGAI KAKAP"
"ward6112050012","SUNGAI KUPAH","SUNGAI KAKAP"
"ward6112050013","PUNGGUR KAPUAS","SUNGAI KAKAP"
"ward6112060001","RASAU JAYA UMUM","RASAU JAYA"
"ward6112060002","BINTANG  MAS","RASAU JAYA"
"ward6112060003","RASAU JAYA III","RASAU JAYA"
"ward6112060004","RASAU JAYA I","RASAU JAYA"
"ward6112060005","RASAU JAYA II","RASAU JAYA"
"ward6112060006","PEMATANG TUJUH","RASAU JAYA"
"ward6112070001","SUNGAI RAYA","SUNGAI RAYA"
"ward6112070002","KAPUR","SUNGAI RAYA"
"ward6112070003","ARANG LIMBUNG","SUNGAI RAYA"
"ward6112070004","KUALA DUA","SUNGAI RAYA"
"ward6112070005","SUNGAI AMBANGAH","SUNGAI RAYA"
"ward6112070006","TEBANG KACANG","SUNGAI RAYA"
"ward6112070007","SUNGAI BULAN","SUNGAI RAYA"
"ward6112070008","SUNGAI ASAM","SUNGAI RAYA"
"ward6112070009","PULAU LIMBUNG","SUNGAI RAYA"
"ward6112070010","GUNUNG TAMANG","SUNGAI RAYA"
"ward6112070011","LIMBUNG","SUNGAI RAYA"
"ward6112070012","TELUK KAPUAS","SUNGAI RAYA"
"ward6112070013","MADU SARI","SUNGAI RAYA"
"ward6112070014","MEKAR SARI","SUNGAI RAYA"
"ward6112070015","MEKAR BARU","SUNGAI RAYA"
"ward6112070016","SUNGAI RAYA DALAM","SUNGAI RAYA"
"ward6112070017","PARIT BARU","SUNGAI RAYA"
"ward6112070018","PULAU JAMBU","SUNGAI RAYA"
"ward6112070019","KALI BANDUNG","SUNGAI RAYA"
"ward6112070020","MUARA BARU","SUNGAI RAYA"
"ward6112080001","DURIAN","SUNGAI AMBAWANG"
"ward6112080002","SIMPANG KANAN","SUNGAI AMBAWANG"
"ward6112080003","PUGUK","SUNGAI AMBAWANG"
"ward6112080004","BENGKAREK","SUNGAI AMBAWANG"
"ward6112080005","PASAK PIANG","SUNGAI AMBAWANG"
"ward6112080006","PASAK","SUNGAI AMBAWANG"
"ward6112080007","PANCA ROBA","SUNGAI AMBAWANG"
"ward6112080008","LINGGA","SUNGAI AMBAWANG"
"ward6112080009","KOREK","SUNGAI AMBAWANG"
"ward6112080010","JAWA TENGAH","SUNGAI AMBAWANG"
"ward6112080011","AMBAWANG KUALA","SUNGAI AMBAWANG"
"ward6112080012","MEGA TIMUR","SUNGAI AMBAWANG"
"ward6112080013","TELUK BAKUNG","SUNGAI AMBAWANG"
"ward6112080014","AMPERA RAYA","SUNGAI AMBAWANG"
"ward6112080015","SUNGAI MALAYA","SUNGAI AMBAWANG"
"ward6112090001","KUALA MANDOR A","KUALA MANDOR-B"
"ward6112090002","KUALA MANDOR-B","KUALA MANDOR-B"
"ward6112090003","SUNGAI ENAU","KUALA MANDOR-B"
"ward6112090004","KUBU PADI","KUALA MANDOR-B"
"ward6112090005","RETOK","KUALA MANDOR-B"
"ward6171010002","BENUA MELAYU LAUT","PONTIANAK SELATAN"
"ward6171010003","BENUA MELAYU DARAT","PONTIANAK SELATAN"
"ward6171010004","PARIT TOKAYA","PONTIANAK SELATAN"
"ward6171010005","AKCAYA","PONTIANAK SELATAN"
"ward6171010006","KOTA BARU","PONTIANAK SELATAN"
"ward6171011001","BANGKA BELITUNG LAUT","PONTIANAK TENGGARA"
"ward6171011002","BANGKA BELITUNG DARAT","PONTIANAK TENGGARA"
"ward6171011003","BANSIR LAUT","PONTIANAK TENGGARA"
"ward6171011004","BANSIR DARAT","PONTIANAK TENGGARA"
"ward6171020001","PARIT MAYOR","PONTIANAK TIMUR"
"ward6171020002","BANJAR SERASAN","PONTIANAK TIMUR"
"ward6171020003","SAIGON","PONTIANAK TIMUR"
"ward6171020004","TANJUNG HULU","PONTIANAK TIMUR"
"ward6171020005","TANJUNG HILIR","PONTIANAK TIMUR"
"ward6171020006","DALAM BUGIS","PONTIANAK TIMUR"
"ward6171020007","TAMBELAN SAMPIT","PONTIANAK TIMUR"
"ward6171030001","PAL LIMA","PONTIANAK BARAT"
"ward6171030006","SUNGAI JAWI DALAM","PONTIANAK BARAT"
"ward6171030007","SUNGAI JAWI LUAR","PONTIANAK BARAT"
"ward6171030008","SUNGAI BELIUNG","PONTIANAK BARAT"
"ward6171031001","SUNGAI BANGKONG","PONTIANAK KOTA"
"ward6171031002","DARAT SEKIP","PONTIANAK KOTA"
"ward6171031003","TENGAH","PONTIANAK KOTA"
"ward6171031004","MARIANA","PONTIANAK KOTA"
"ward6171031005","SUNGAI JAWI","PONTIANAK KOTA"
"ward6171040001","BATU LAYANG","PONTIANAK UTARA"
"ward6171040002","SIANTAN HILIR","PONTIANAK UTARA"
"ward6171040003","SIANTAN TENGAH","PONTIANAK UTARA"
"ward6171040004","SIANTAN HULU","PONTIANAK UTARA"
"ward6172010001","SEDAU","SINGKAWANG SELATAN"
"ward6172010002","SIJANGKUNG","SINGKAWANG SELATAN"
"ward6172010003","PANGMILANG","SINGKAWANG SELATAN"
"ward6172010004","SAGATANI","SINGKAWANG SELATAN"
"ward6172020001","PAJINTAN","SINGKAWANG TIMUR"
"ward6172020002","SANGGAU KULOR","SINGKAWANG TIMUR"
"ward6172020003","BAGAK SAHWA","SINGKAWANG TIMUR"
"ward6172020004","NYARUNGKOP","SINGKAWANG TIMUR"
"ward6172020005","MAYASOPA","SINGKAWANG TIMUR"
"ward6172030001","SEI GARAM HILIR","SINGKAWANG UTARA"
"ward6172030002","NARAM","SINGKAWANG UTARA"
"ward6172030003","SEI BULAN","SINGKAWANG UTARA"
"ward6172030004","SEI RASAU","SINGKAWANG UTARA"
"ward6172030005","SETAPUK KECIL","SINGKAWANG UTARA"
"ward6172030006","SETAPUK BESAR","SINGKAWANG UTARA"
"ward6172030007","SEMELAGI KECIL","SINGKAWANG UTARA"
"ward6172040001","PASIRAN","SINGKAWANG BARAT"
"ward6172040002","MELAYU","SINGKAWANG BARAT"
"ward6172040003","TENGAH","SINGKAWANG BARAT"
"ward6172040004","KUALA","SINGKAWANG BARAT"
"ward6172050001","ROBAN","SINGKAWANG TENGAH"
"ward6172050002","CONDONG","SINGKAWANG TENGAH"
"ward6172050003","SEKIP LAMA","SINGKAWANG TENGAH"
"ward6172050004","JAWA","SINGKAWANG TENGAH"
"ward6172050005","BUKIT BATU","SINGKAWANG TENGAH"
"ward6172050006","SEI WIE","SINGKAWANG TENGAH"
"ward6201040001","BABUAL BABOTI","KOTAWARINGIN LAMA"
"ward6201040002","TEMPAYUNG","KOTAWARINGIN LAMA"
"ward6201040003","SAKABULIN","KOTAWARINGIN LAMA"
"ward6201040004","KINJIL","KOTAWARINGIN LAMA"
"ward6201040005","KOTA WARINGIN HILIR","KOTAWARINGIN LAMA"
"ward6201040006","RIAM DURIAN","KOTAWARINGIN LAMA"
"ward6201040007","DAWAK","KOTAWARINGIN LAMA"
"ward6201040008","KOTAWARINGIN HULU","KOTAWARINGIN LAMA"
"ward6201040009","LALANG","KOTAWARINGIN LAMA"
"ward6201040010","RUNGUN","KOTAWARINGIN LAMA"
"ward6201040011","KONDANG","KOTAWARINGIN LAMA"
"ward6201040012","SUKAMULYA","KOTAWARINGIN LAMA"
"ward6201040013","SUKAJAYA","KOTAWARINGIN LAMA"
"ward6201040015","SUKA MAKMUR","KOTAWARINGIN LAMA"
"ward6201040018","IPUH BANGUN JAYA","KOTAWARINGIN LAMA"
"ward6201040019","SUMBER MUKTI","KOTAWARINGIN LAMA"
"ward6201040020","PALIH BARU","KOTAWARINGIN LAMA"
"ward6201050001","TANJUNG PUTRI","ARUT SELATAN"
"ward6201050002","KUMPAI BATU BAWAH","ARUT SELATAN"
"ward6201050003","KUMPAI BATU ATAS","ARUT SELATAN"
"ward6201050004","PASIR PANJANG","ARUT SELATAN"
"ward6201050005","MENDAWAI","ARUT SELATAN"
"ward6201050006","MENDAWAI SEBERANG","ARUT SELATAN"
"ward6201050007","RAJA","ARUT SELATAN"
"ward6201050008","SIDOREJO","ARUT SELATAN"
"ward6201050009","MADUREJO","ARUT SELATAN"
"ward6201050010","BARU","ARUT SELATAN"
"ward6201050011","RAJA SEBERANG","ARUT SELATAN"
"ward6201050012","RANGDA","ARUT SELATAN"
"ward6201050013","KENAMBUI","ARUT SELATAN"
"ward6201050014","RUNTU","ARUT SELATAN"
"ward6201050015","UMPANG","ARUT SELATAN"
"ward6201050016","NATAI RAYA","ARUT SELATAN"
"ward6201050017","MEDANGSARI","ARUT SELATAN"
"ward6201050018","NATAI BARU","ARUT SELATAN"
"ward6201050019","TANJUNG TERANTANG","ARUT SELATAN"
"ward6201050020","SULUNG","ARUT SELATAN"
"ward6201060001","SUNGAI CABANG","KUMAI"
"ward6201060002","TELUK PULAI","KUMAI"
"ward6201060003","SUNGAI SEKONYER","KUMAI"
"ward6201060004","KUBU","KUMAI"
"ward6201060005","SUNGAI BAKAU","KUMAI"
"ward6201060006","TELUK BOGAM","KUMAI"
"ward6201060007","KERAYA","KUMAI"
"ward6201060008","SEBUAI","KUMAI"
"ward6201060009","SUNGAI KAPITAN","KUMAI"
"ward6201060010","KUMAI HILIR","KUMAI"
"ward6201060011","BATU BELAMAN","KUMAI"
"ward6201060012","SUNGAI TENDANG","KUMAI"
"ward6201060013","CANDI","KUMAI"
"ward6201060014","KUMAI HULU","KUMAI"
"ward6201060015","SUNGAI BEDAUN","KUMAI"
"ward6201060016","SABUAI TIMUR","KUMAI"
"ward6201060031","BUMI HARJO","KUMAI"
"ward6201060032","PANGKALAN SATU","KUMAI"
"ward6201061001","PANGKALAN BANTENG","PANGKALAN BANTENG"
"ward6201061002","MULYA JADI","PANGKALAN BANTENG"
"ward6201061003","AMIN JAYA","PANGKALAN BANTENG"
"ward6201061004","NATAI KERBAU","PANGKALAN BANTENG"
"ward6201061005","KARANGMULYA","PANGKALAN BANTENG"
"ward6201061006","MARGA MULYA","PANGKALAN BANTENG"
"ward6201061007","ARGA MULYA","PANGKALAN BANTENG"
"ward6201061008","KEBUN AGUNG","PANGKALAN BANTENG"
"ward6201061009","SIDO MULYO","PANGKALAN BANTENG"
"ward6201061010","SIMPANG BERAMBAI","PANGKALAN BANTENG"
"ward6201061011","SUNGAI HIJAU","PANGKALAN BANTENG"
"ward6201061012","SUNGAI BENGKUANG","PANGKALAN BANTENG"
"ward6201061013","SUNGAI KUNING","PANGKALAN BANTENG"
"ward6201061014","SUNGAI PAKIT","PANGKALAN BANTENG"
"ward6201061015","BERAMBAI MAKMUR","PANGKALAN BANTENG"
"ward6201061016","KARANG SARI","PANGKALAN BANTENG"
"ward6201061017","SUNGAI PULAU","PANGKALAN BANTENG"
"ward6201062001","PURBASARI","PANGKALAN LADA"
"ward6201062002","SUNGAI RANGIT JAYA","PANGKALAN LADA"
"ward6201062003","SUMBER AGUNG","PANGKALAN LADA"
"ward6201062004","LADA MANDALA JAYA","PANGKALAN LADA"
"ward6201062005","MAKARTI JAYA","PANGKALAN LADA"
"ward6201062006","PANDU SENJAYA","PANGKALAN LADA"
"ward6201062007","PANGKALAN TIGA","PANGKALAN LADA"
"ward6201062008","KADIPI ATAS","PANGKALAN LADA"
"ward6201062009","PANGKALAN DEWA","PANGKALAN LADA"
"ward6201062010","PANGKALAN DURIN","PANGKALAN LADA"
"ward6201062011","SUNGAI MELAWEN","PANGKALAN LADA"
"ward6201070001","NANGA MUA","ARUT UTARA"
"ward6201070002","PANGKUT","ARUT UTARA"
"ward6201070003","SUKARAMI","ARUT UTARA"
"ward6201070004","GANDIS","ARUT UTARA"
"ward6201070005","KERABU","ARUT UTARA"
"ward6201070006","SAMBI","ARUT UTARA"
"ward6201070007","PENYOMBAAN","ARUT UTARA"
"ward6201070008","PANDAU","ARUT UTARA"
"ward6201070009","RIAM","ARUT UTARA"
"ward6201070010","PENAHAN","ARUT UTARA"
"ward6201070011","SUNGAI DAU","ARUT UTARA"
"ward6202020005","SABAMBAN","MENTAYA HILIR SELATAN"
"ward6202020006","SAMUDA BESAR","MENTAYA HILIR SELATAN"
"ward6202020007","SAMUDA KECIL","MENTAYA HILIR SELATAN"
"ward6202020008","SAMUDA KOTA","MENTAYA HILIR SELATAN"
"ward6202020009","BASIRIH HILIR","MENTAYA HILIR SELATAN"
"ward6202020010","JAYA KELAPA","MENTAYA HILIR SELATAN"
"ward6202020011","BASIRIH HULU","MENTAYA HILIR SELATAN"
"ward6202020012","JAYA KARET","MENTAYA HILIR SELATAN"
"ward6202020013","SEI IJUM RAYA","MENTAYA HILIR SELATAN"
"ward6202020014","HANDIL SOHOR","MENTAYA HILIR SELATAN"
"ward6202021001","UJUNG PANDARAN","TELUK SAMPIT"
"ward6202021002","LAMPUYANG","TELUK SAMPIT"
"ward6202021003","BASAWANG","TELUK SAMPIT"
"ward6202021004","PAREBOK","TELUK SAMPIT"
"ward6202021005","KUIN PERMAI","TELUK SAMPIT"
"ward6202021006","REGEI LESTARI","TELUK SAMPIT"
"ward6202050001","SATIRUK","PULAU HANAUT"
"ward6202050002","BAPINANG HILIR LAUT","PULAU HANAUT"
"ward6202050003","BAPINANG HILIR","PULAU HANAUT"
"ward6202050004","BAPINANG HULU","PULAU HANAUT"
"ward6202050005","MAKARTI JAYA","PULAU HANAUT"
"ward6202050006","RAWA SARI","PULAU HANAUT"
"ward6202050007","BABIRAH","PULAU HANAUT"
"ward6202050008","HANAUT","PULAU HANAUT"
"ward6202050009","SERAMBUT","PULAU HANAUT"
"ward6202050010","BABAUNG","PULAU HANAUT"
"ward6202050011","BANTIAN","PULAU HANAUT"
"ward6202050012","HANTIPAN","PULAU HANAUT"
"ward6202050013","PENYAGUAN","PULAU HANAUT"
"ward6202050014","BAMADU","PULAU HANAUT"
"ward6202060001","PELANGSIAN","MENTAWA BARU/KETAPANG"
"ward6202060003","KETAPANG","MENTAWA BARU/KETAPANG"
"ward6202060004","MENTAWA BARU HILIR","MENTAWA BARU/KETAPANG"
"ward6202060005","MENTAWA BARU HULU","MENTAWA BARU/KETAPANG"
"ward6202060006","SAWAHAN","MENTAWA BARU/KETAPANG"
"ward6202060007","BAPEANG","MENTAWA BARU/KETAPANG"
"ward6202060008","EKA BAHURUI","MENTAWA BARU/KETAPANG"
"ward6202060009","PASIR PUTIH","MENTAWA BARU/KETAPANG"
"ward6202060010","TELAGA BARU","MENTAWA BARU/KETAPANG"
"ward6202060011","BENGKUANG MAKMUR","MENTAWA BARU/KETAPANG"
"ward6202060012","BAPANGGANG RAYA","MENTAWA BARU/KETAPANG"
"ward6202061001","MENTAYA SEBERANG","SERANAU"
"ward6202061002","BATUAH","SERANAU"
"ward6202061003","TERANTANG HILIR","SERANAU"
"ward6202061004","TERANTANG","SERANAU"
"ward6202061005","GANEPO","SERANAU"
"ward6202061006","SERAGAM JAYA","SERANAU"
"ward6202070001","PONDOK DAMAR","MENTAYA HILIR UTARA"
"ward6202070002","NATAI BARU","MENTAYA HILIR UTARA"
"ward6202070003","BAGENDANG TENGAH","MENTAYA HILIR UTARA"
"ward6202070004","BAGENDANG HILIR","MENTAYA HILIR UTARA"
"ward6202070005","BAGENDANG HULU","MENTAYA HILIR UTARA"
"ward6202070006","SUMBER MAKMUR","MENTAYA HILIR UTARA"
"ward6202070007","BAGENDANG HILIR PERMAI","MENTAYA HILIR UTARA"
"ward6202110005","PALANGAN","KOTA BESI"
"ward6202110006","HANJALIPAN","KOTA BESI"
"ward6202110007","SIMPUR","KOTA BESI"
"ward6202110008","PAMALIAN","KOTA BESI"
"ward6202110009","CAMBA","KOTA BESI"
"ward6202110010","KANDAN","KOTA BESI"
"ward6202110011","KOTA BESI HULU","KOTA BESI"
"ward6202110012","KOTA BESI HILIR","KOTA BESI"
"ward6202110014","BAJARUM","KOTA BESI"
"ward6202110015","RASAU TUMBUH","KOTA BESI"
"ward6202110016","SOREN","KOTA BESI"
"ward6202111001","SEBABI","TELAWANG"
"ward6202111002","TANAH PUTIH","TELAWANG"
"ward6202111003","SUMBER MAKMUR","TELAWANG"
"ward6202111004","KENYALA","TELAWANG"
"ward6202111005","BIRU MAJU","TELAWANG"
"ward6202111006","PENYANG","TELAWANG"
"ward6202120001","BAAMANG HILIR","BAAMANG"
"ward6202120002","BAAMANG TENGAH","BAAMANG"
"ward6202120003","BAAMANG HULU","BAAMANG"
"ward6202120006","TINDUK","BAAMANG"
"ward6202120007","BAAMANG BARAT","BAAMANG"
"ward6202120008","TANAH MAS","BAAMANG"
"ward6202190001","LUWUK BUNTER","CEMPAGA"
"ward6202190002","SUNGAI PARING","CEMPAGA"
"ward6202190003","CEMPAKA MULIA BARAT","CEMPAGA"
"ward6202190004","CEMPAKA MULIA TIMUR","CEMPAGA"
"ward6202190005","JEMARAS","CEMPAGA"
"ward6202190006","LUBUK RANGGAN","CEMPAGA"
"ward6202190007","PATAI","CEMPAGA"
"ward6202190008","RUBUNG BUYUNG","CEMPAGA"
"ward6202191001","PARIT","CEMPAGA HULU"
"ward6202191002","PELANTARAN","CEMPAGA HULU"
"ward6202191003","KERUING","CEMPAGA HULU"
"ward6202191004","PANTAI HARAPAN","CEMPAGA HULU"
"ward6202191005","PUNDU","CEMPAGA HULU"
"ward6202191006","TUMBANG KOLING","CEMPAGA HULU"
"ward6202191007","SUDAN","CEMPAGA HULU"
"ward6202191008","BUKIT BATU","CEMPAGA HULU"
"ward6202191009","BUKIT RAYA","CEMPAGA HULU"
"ward6202191010","SUNGAI UBAR MANDIRI","CEMPAGA HULU"
"ward6202191011","SELUCING","CEMPAGA HULU"
"ward6202200001","TEHANG","PARENGGEAN"
"ward6202200002","KABUAU","PARENGGEAN"
"ward6202200003","PARENGGEAN","PARENGGEAN"
"ward6202200004","SARI HARAPAN","PARENGGEAN"
"ward6202200005","MEKAR JAYA","PARENGGEAN"
"ward6202200006","KARANG TUNGGAL","PARENGGEAN"
"ward6202200007","KARANG SARI","PARENGGEAN"
"ward6202200008","SUMBER MAKMUR","PARENGGEAN"
"ward6202200009","BANDAR AGUNG","PARENGGEAN"
"ward6202200010","BARINGIN TUNGGAL JAYA","PARENGGEAN"
"ward6202200011","BARUNANG MIRI","PARENGGEAN"
"ward6202200021","BAJARAU","PARENGGEAN"
"ward6202200024","BUKIT HARAPAN","PARENGGEAN"
"ward6202200025","MENJALIN","PARENGGEAN"
"ward6202200026","KARYA BERSAMA","PARENGGEAN"
"ward6202201001","JATI WARINGIN","TUALAN HULU"
"ward6202201002","CEMPAKA PUTIH","TUALAN HULU"
"ward6202201003","SEBUNGSU","TUALAN HULU"
"ward6202201004","TUMBANG MUJAM","TUALAN HULU"
"ward6202201005","BUKIT MAKMUR","TUALAN HULU"
"ward6202201006","WONOSARI","TUALAN HULU"
"ward6202201007","MERAH","TUALAN HULU"
"ward6202201008","DAMAR MAKMUR","TUALAN HULU"
"ward6202201009","MEKAR SARI","TUALAN HULU"
"ward6202201010","LUWUK SAMPUN","TUALAN HULU"
"ward6202201011","TANJUNG JORONG","TUALAN HULU"
"ward6202210001","TANGAR","MENTAYA HULU"
"ward6202210002","BAAMPAH","MENTAYA HULU"
"ward6202210003","KAWAN BATU","MENTAYA HULU"
"ward6202210004","TANJUNG BATUR","MENTAYA HULU"
"ward6202210005","PENDA DURIAN","MENTAYA HULU"
"ward6202210006","PAHIRANGAN","MENTAYA HULU"
"ward6202210007","SATIONG","MENTAYA HULU"
"ward6202210008","SANTILIK","MENTAYA HULU"
"ward6202210009","TANGKA ROBAH","MENTAYA HULU"
"ward6202210010","PEMANTANG","MENTAYA HULU"
"ward6202210011","TUMBANG SAPIRI","MENTAYA HULU"
"ward6202210012","KUALA KUAYAN","MENTAYA HULU"
"ward6202210014","BAWAN","MENTAYA HULU"
"ward6202210015","TANJUNG JARIANGAU","MENTAYA HULU"
"ward6202210031","KAPUK","MENTAYA HULU"
"ward6202210032","PANTAP","MENTAYA HULU"
